matchid,accountid,assists,deaths,denies,firstblood,gpm,herodamage,heroheal,heroid,kills,last_hits,level,obsplaced,rune_pickups,kpm,senplaced,towerdamage,killbytower,xpm,name,duration,radiwin,win,totalgold,totalxp,kda,neukill,towerkill,courkill,lanekill,herokill,obskill,senkill,roshankill,necrokill,ancikill,obsuse,senuse,roam,obspurch,senpurch,tppurch,tenxp,tengold,tendn,tefipar,laneff,apm
3845514835,107803494,6,4,20,0,747,28536,0,46,4,573,25,0,14,0.08152173913043478,0,3943,4,629,Ori,2944,True,1,36652,30862,2,145,4,0,428,4,0,0,0,0,37,0,0,False,0,0,13,2831,2342,16,0.71428573,0.7635230243313895,422
3845396973,107803494,3,6,18,0,556,18132,0,76,7,330,25,0,8,0.1485148514851485,2,4036,3,573,Ori,2828,False,1,26206,27007,1,70,3,0,260,7,1,0,0,0,0,2,0,False,0,0,7,2576,1806,6,0.5555556,0.617534687311482,410
3845290901,107803494,4,3,26,0,641,37584,0,72,9,381,22,0,4,0.2309666381522669,0,7456,3,528,Ori,2338,True,1,24977,20574,3,133,3,0,259,9,0,0,0,0,15,0,0,False,0,0,8,2592,1978,20,0.8666667,0.6756485019103157,438
3843661600,107803494,14,5,14,0,530,27405,0,39,12,214,23,0,15,0.33692091717360784,0,4184,2,630,Ori,2137,True,1,18876,22438,4,49,2,0,166,13,0,0,0,0,0,0,0,False,0,0,7,2745,2089,13,0.8666667,0.674441986728333,379
3843532121,107803494,11,2,23,0,710,33410,0,72,6,508,25,0,21,0.12261580381471389,0,7349,1,647,Ori,2936,True,1,34742,31659,5,181,1,0,305,6,2,1,0,0,19,0,0,False,0,0,10,3023,2078,20,0.7083333,0.6382465312688518,451
3843208811,107803494,12,4,18,0,434,10025,0,49,4,110,16,0,4,0.17712177121771217,0,2195,0,512,Ori,1355,True,1,9801,11562,3,22,0,0,104,4,0,0,0,0,0,0,0,False,0,0,4,2766,1969,16,0.64,0.5775186004423889,429
3843135909,107803494,7,6,22,0,411,12778,10,13,4,129,17,0,10,0.14696876913655849,0,970,0,500,Ori,1633,True,1,11186,13608,1,37,0,0,112,4,0,0,0,0,0,0,0,False,0,0,6,2992,1865,17,0.44,0.5133722099336416,374
3841676130,107803494,12,5,12,0,592,32923,0,72,10,231,21,0,11,0.30150753768844224,0,2778,1,582,Ori,1990,True,1,19634,19303,3,87,1,0,148,10,1,0,1,0,3,0,1,False,0,0,6,2648,2462,6,0.8148148,0.6931429720490649,451
3841589135,107803494,9,0,38,0,677,14161,0,46,6,285,20,0,6,0.2236024844720497,0,5143,2,676,Ori,1610,True,1,18166,18139,15,100,2,0,212,6,0,0,0,0,27,0,0,False,0,0,3,3184,2355,19,0.75,0.7782022923788458,477
3818333792,107803494,6,3,12,0,411,13862,0,76,4,260,20,0,10,0.09577015163607343,0,0,0,408,Ori,2506,True,0,17166,17040,2,57,0,0,197,4,2,2,0,0,0,0,0,False,0,0,9,1490,1511,8,0.5263158,0.528855821435753,419
3817246912,107803494,9,5,29,0,595,20040,0,109,3,501,23,0,7,0.06273963053328685,0,1367,1,485,Ori,2869,True,0,28450,23191,2,142,1,0,374,3,2,2,0,0,22,0,0,False,0,0,7,1760,2006,18,0.5555556,0.6127086265835512,452
3817139322,107803494,28,5,29,0,649,30031,80,13,7,426,25,0,13,0.1053159478435306,0,1026,3,574,Ori,3988,False,1,43136,38151,5,5,3,0,421,7,4,4,0,0,0,0,0,False,0,0,9,1753,1925,13,0.7446808,0.6579529459079027,426
3817043405,107803494,16,7,8,0,477,38404,0,43,6,348,25,0,14,0.11070110701107011,0,812,1,574,Ori,3252,True,0,25853,31110,2,56,1,0,294,6,1,0,1,0,6,0,0,False,0,0,4,2768,2307,4,0.6875,0.7520611301025538,402
3815751099,107803494,21,1,17,0,641,41838,0,43,10,491,25,0,17,0.1620745542949757,0,12446,3,573,Ori,3702,True,1,39549,35354,15,64,3,0,417,10,2,1,0,0,2,0,0,False,0,0,7,2194,2525,15,0.96875,0.8568268650713855,467
3815664057,107803494,12,2,17,0,663,38154,0,76,14,387,25,0,15,0.298083747338538,2,4247,2,634,Ori,2818,True,1,31138,29776,8,76,2,0,299,14,2,3,0,0,0,0,1,False,0,0,11,2363,1900,9,0.65,0.5753066559420873,448
3815594091,107803494,3,4,9,0,390,11069,0,43,4,159,16,0,2,0.12461059190031153,0,1284,0,390,Ori,1926,True,0,12519,12519,1,26,0,0,140,3,1,0,0,0,0,0,0,False,0,0,6,3028,2134,9,0.75,0.625980293585361,455
3814189609,107803494,14,1,14,0,611,29002,0,19,14,349,25,0,13,0.3148425787106447,0,8670,4,653,Ori,2668,True,1,27169,29036,14,175,4,0,167,14,1,0,0,0,18,0,0,False,0,0,5,1566,2331,9,0.7567568,0.727528654735572,477
3814099333,107803494,15,2,26,0,535,27015,0,19,6,351,25,0,10,0.12752391073326247,0,4658,1,578,Ori,2823,True,1,25171,27194,7,131,1,0,234,6,0,0,0,0,25,0,0,False,0,0,6,2315,2539,15,0.9130435,0.7220993364166499,466
3810797045,107803494,16,1,11,0,524,15594,0,49,6,228,23,0,10,0.1595037660611431,0,6657,2,624,Ori,2257,False,1,19711,23472,11,77,2,0,149,6,3,1,0,0,17,0,0,False,0,0,7,2811,2229,9,0.5641026,0.6444801930424291,483
3810442630,107803494,4,6,12,0,451,9334,4072,8,3,223,18,0,5,0.09273570324574962,0,779,0,438,Ori,1941,True,0,14589,14169,1,59,0,0,173,3,0,0,0,0,7,0,0,False,0,0,6,1778,1810,3,0.4375,0.615724914538508,456
3809062947,107803494,5,3,5,0,387,9761,0,13,2,175,16,0,11,0.05719733079122974,1,686,0,346,Ori,2098,False,0,13532,12098,1,28,0,1,140,2,1,0,0,0,0,0,1,False,0,0,13,2408,2111,2,0.53846157,0.6897245123667806,420
3808518879,107803494,10,2,0,0,666,21288,0,17,17,241,21,0,23,0.537124802527646,0,2176,1,623,Ori,1899,True,1,21078,19717,9,115,1,0,111,17,0,0,1,0,5,0,0,False,0,2,8,2555,2508,0,0.75,0.7842348682887593,461
3807259050,107803494,18,3,15,1,498,26656,0,13,10,208,24,0,6,0.24174053182917,0,3002,2,596,Ori,2482,True,1,20600,24654,7,20,2,0,198,10,0,1,1,0,0,0,0,False,0,0,10,1953,2789,8,0.59574467,0.749044842147597,464
3807067611,107803494,4,3,11,0,445,12149,0,43,6,172,16,0,5,0.2146690518783542,0,1583,2,444,Ori,1677,True,0,12437,12409,2,30,2,0,134,6,0,0,0,0,0,0,0,False,0,0,5,3070,2790,11,0.5555556,0.9137341644882365,429
3805358214,107803494,18,1,14,0,651,36164,0,19,15,369,25,0,10,0.2905100064557779,0,7685,8,617,Ori,3098,False,1,33613,31857,16,90,8,0,271,16,1,0,1,0,27,0,0,False,0,0,7,2683,2515,12,0.78571427,0.7220993364166499,465
3805223928,107803494,11,4,29,0,587,26466,0,11,9,312,23,0,9,0.24302430243024303,0,1837,2,613,Ori,2222,False,0,21738,22701,4,114,2,0,195,9,2,0,0,0,8,0,0,False,0,0,10,2637,2460,23,0.8333333,0.7241101950532878,407
3797612930,107803494,3,4,7,0,397,10998,0,63,4,162,16,3,6,0.12352032938754505,0,35,0,388,Ori,1943,True,0,12856,12564,1,17,0,0,147,4,1,0,0,0,3,3,0,False,0,0,6,2433,2590,7,0.7,0.7570882766941484,440
3797438076,107803494,8,4,6,0,403,23244,80,13,6,141,16,0,9,0.19769357495881384,0,365,0,376,Ori,1821,False,0,12231,11411,2,32,0,1,110,6,2,0,0,1,0,0,0,False,0,0,4,2641,2581,4,0.7777778,0.731349286145184,440
3797292047,107803494,21,7,7,1,539,29181,16,13,7,306,25,0,20,0.1289530242554498,0,1600,0,545,Ori,3257,False,1,29258,29584,3,35,0,0,259,7,4,2,0,0,0,0,0,False,0,0,5,2862,2491,5,0.6666667,0.6983712045043233,453
3797198581,107803494,7,2,11,0,636,12562,0,23,8,207,19,0,8,0.28915662650602414,0,4085,2,587,Ori,1660,True,1,17596,16240,5,80,2,0,118,8,1,0,1,4,12,0,0,False,0,0,7,2591,2493,3,0.75,0.9219786848984516,465
3797112718,107803494,14,1,9,0,555,13223,0,11,6,230,21,0,15,0.21101992966002345,0,2649,2,681,Ori,1706,False,1,15780,19363,10,101,2,0,127,6,0,0,0,0,6,0,0,False,0,0,4,2307,2091,9,0.71428573,0.7066157249145385,448
3797009380,107803494,9,8,19,0,493,30516,0,63,10,343,25,1,4,0.19114367633004142,0,1789,2,650,Ori,3139,False,0,25792,34005,2,107,2,0,244,10,2,2,0,0,12,1,0,False,0,0,6,3104,2815,13,0.6785714,0.8131912326563443,374
3795337808,107803494,6,8,13,0,325,16049,0,45,3,106,13,0,8,0.10876132930513595,0,3297,1,288,Ori,1655,True,0,8964,7944,1,22,1,0,94,3,1,0,0,0,1,0,0,False,0,0,5,2456,1999,6,1,0.6728332998190227,416
3795267796,107803494,8,4,2,0,325,13112,0,23,1,153,15,0,7,0.02922552362396493,0,0,0,320,Ori,2053,True,0,11120,10949,1,59,0,0,90,1,1,0,0,0,6,0,0,False,0,0,8,1769,1402,2,0.5714286,0.44661170319726523,430
3794035781,107803494,9,2,35,0,653,41020,0,76,18,414,25,0,14,0.3436207445116131,0,2209,0,649,Ori,3143,False,1,34206,33996,9,187,0,0,245,18,0,0,2,0,11,0,0,False,0,0,4,3249,3136,22,0.8125,0.8654735572089282,421
3793981078,107803494,14,1,19,0,471,11345,0,43,4,94,14,0,3,0.20725388601036268,0,2890,3,461,Ori,1158,False,1,9090,8897,9,6,3,0,93,4,0,0,0,0,1,0,0,False,0,0,3,2753,2463,12,0.5625,0.6919364568670823,467
3793772223,107803494,10,5,6,0,613,20601,0,25,10,324,23,0,22,0.2159827213822894,0,7553,4,496,Ori,2778,False,1,28381,22964,3,183,4,0,124,10,0,1,1,0,37,1,0,False,0,0,4,2600,2131,6,0.7692308,0.738789463100744,404
3793708269,107803494,11,4,22,0,571,14096,0,43,9,231,23,0,12,0.22603599832565927,0,8561,2,604,Ori,2389,False,1,22735,24049,4,54,2,0,173,9,1,1,1,2,3,0,0,False,0,0,7,1479,2130,7,0.5714286,0.6137140559018701,421
3790905870,107803494,1,5,5,0,386,7164,0,92,2,177,13,0,9,0.06734006734006734,0,2657,1,288,Ori,1782,True,0,11464,8553,0,72,1,0,105,2,0,0,0,0,12,0,0,False,0,0,4,2433,1737,5,0.375,0.6559420872712648,446
3790811189,107803494,5,4,22,0,478,13859,0,76,6,290,21,0,7,0.15267175572519084,0,631,1,498,Ori,2358,True,0,18785,19571,2,95,1,0,207,6,1,0,0,0,7,0,0,False,0,0,5,2544,2190,13,0.6875,0.8286748441584557,427
3790752033,107803494,4,4,13,0,463,14307,0,43,4,157,16,0,12,0.13977868375072802,0,2377,2,410,Ori,1717,True,0,13249,11732,1,35,2,0,129,4,0,0,0,0,2,0,0,False,0,0,6,3217,2419,13,0.5714286,0.7848381258797507,437
3783297209,107803494,6,5,9,0,527,29296,1260,104,12,239,24,0,11,0.2596465921384782,0,5967,2,548,Ori,2773,False,1,24356,25326,3,50,2,0,184,12,0,1,1,1,20,0,0,False,0,0,5,3022,2774,7,0.54545456,0.8276694148401368,407
3783234769,107803494,16,3,9,0,560,30508,0,11,7,327,24,0,14,0.16153846153846152,0,1126,1,607,Ori,2600,False,1,24266,26303,5,156,1,0,176,7,1,0,0,0,17,0,0,False,0,0,5,1922,1771,8,0.79310346,0.5590187009853207,434
3781849233,107803494,3,7,10,0,426,11468,0,25,4,246,18,0,6,0.12127337038908541,0,1354,1,426,Ori,1979,True,0,14050,14050,0,128,1,0,123,4,1,0,0,0,12,0,0,False,0,0,9,2985,2821,6,0.7777778,0.76674039815001,377
3781764502,107803494,12,6,13,0,502,31250,106,13,12,238,25,0,9,0.23936170212765956,0,2215,1,623,Ori,3008,False,0,25166,31233,3,4,1,1,228,12,2,1,0,0,0,0,0,False,0,0,12,2614,2253,10,0.8,0.7019907500502715,414
3780576941,107803494,17,5,15,0,726,32953,0,109,13,430,24,0,12,0.29235382308845576,0,10465,7,598,Ori,2668,False,1,32282,26591,5,112,7,0,275,11,0,0,0,0,19,0,0,False,0,0,5,2597,2564,13,0.6976744,0.7484415845566057,455
3780485823,107803494,5,8,11,0,398,11263,0,49,2,164,17,0,3,0.06783493499152063,0,2321,1,453,Ori,1769,True,0,11734,13355,0,35,1,0,133,2,0,0,0,0,0,0,0,False,0,0,8,2491,2332,8,0.7,0.7259199678262618,430
3768183941,107803494,4,3,16,0,379,8136,0,13,1,106,13,1,7,0.04608294930875576,0,232,1,403,Ori,1302,True,0,8224,8745,1,8,1,0,113,1,0,0,0,0,0,1,0,False,0,0,6,3159,2447,15,0.8333333,0.7432133521013473,476
3766823904,107803494,19,4,4,0,778,39101,0,113,9,388,25,0,11,0.20785219399538107,0,4219,1,699,Ori,2598,False,1,33687,30266,5,140,1,0,232,9,2,1,0,0,11,0,0,False,0,0,5,2446,2117,4,0.7567568,0.6577518600442389,448
3765946065,107803494,5,6,7,0,435,9489,0,17,3,154,14,0,10,0.11464968152866242,0,460,1,379,Ori,1570,True,0,11382,9917,1,51,1,0,105,3,0,0,0,0,3,0,0,False,0,0,6,2607,2150,7,0.72727275,0.772370802332596,482
3764049023,107803494,3,2,20,0,481,8622,0,72,0,229,17,0,10,0,0,1666,3,447,Ori,1718,False,0,13772,12799,1,81,3,0,159,0,0,0,0,0,0,0,0,False,0,0,3,2099,2169,14,0.5,0.6732354715463503,519
3756602954,107803494,13,3,17,0,493,29068,0,72,8,267,22,0,8,0.20486555697823305,0,1136,2,527,Ori,2343,True,0,19251,20579,5,55,2,0,208,8,1,1,0,0,7,0,0,False,0,0,6,2170,1811,8,0.6363636,0.6088879951739393,433
3756547236,107803494,4,10,11,0,429,10993,0,12,5,179,19,0,6,0.14278914802475012,0,852,2,479,Ori,2101,True,0,15022,16772,0,34,2,0,145,5,1,0,0,0,0,0,0,False,0,0,9,2058,1687,8,0.42857143,0.5576110999396743,321
3756387403,107803494,10,6,16,0,504,15835,80,17,9,187,20,0,16,0.29768467475192945,0,1340,2,594,Ori,1814,False,1,15237,17958,2,76,2,0,120,9,1,0,0,0,6,0,0,False,0,0,7,2166,2329,11,0.57575756,0.7860446410617333,418
3756334764,107803494,11,6,19,0,595,32711,0,72,9,337,24,0,8,0.20650095602294455,0,7890,4,589,Ori,2615,True,1,25932,25670,2,120,4,0,221,9,0,0,0,0,35,0,0,False,0,0,8,2649,2259,12,0.6666667,0.6452845364970843,412
3752758474,107803494,6,8,9,0,369,10476,0,49,2,176,17,0,1,0.06072874493927126,0,614,0,415,Ori,1976,True,0,12152,13667,0,32,0,0,147,2,0,1,0,0,3,0,0,False,0,0,8,3017,2520,6,0.53333336,0.6720289563643675,453
3752683273,107803494,17,1,12,0,547,20252,80,13,4,262,20,0,12,0.1436265709156194,0,1009,1,657,Ori,1671,False,1,15233,18297,10,26,1,0,160,4,1,1,0,0,2,0,0,False,0,0,4,4178,3348,11,0.875,1.088477780012065,518
3752602284,107803494,3,3,12,0,338,11533,0,43,2,113,13,0,0,0.07947019867549669,0,397,1,332,Ori,1510,True,0,8506,8355,1,5,1,0,118,2,0,0,0,0,1,0,0,False,0,0,5,1628,1698,7,0.5555556,0.5399155439372612,480
3752505318,107803494,1,5,7,0,364,8107,0,43,3,153,15,0,2,0.10084033613445378,0,1498,1,377,Ori,1785,True,0,10829,11215,0,12,1,0,145,3,0,0,0,0,0,0,0,False,0,0,5,2150,1708,4,0.44444445,0.5700784234868289,462
3750946886,107803494,17,6,5,0,390,30125,0,49,6,289,25,0,2,0.10273972602739725,0,6971,5,478,Ori,3504,False,1,22776,27915,3,54,5,1,223,6,0,1,0,0,13,0,0,False,0,0,6,2279,1942,1,0.7419355,0.6197466318117836,490
3750844055,107803494,6,5,14,0,451,11977,0,43,4,246,19,0,3,0.11549566891241579,0,792,0,456,Ori,2078,True,0,15619,15792,1,45,0,0,207,4,1,0,0,0,0,0,0,False,0,0,7,2752,2535,13,0.5,0.7359742610094511,433
3750736836,107803494,12,2,8,0,513,27363,0,43,14,193,22,0,6,0.42879019908116384,0,3095,0,626,Ori,1959,False,1,16749,20438,8,32,0,0,122,14,0,0,0,0,3,0,0,False,0,0,5,2674,2153,7,0.8666667,0.6716267846370401,473
3747320300,107803494,18,1,12,0,569,43730,0,43,19,332,25,0,7,0.3635204081632653,0,3326,2,600,Ori,3136,False,1,29739,31360,18,49,2,0,276,19,2,0,1,0,3,0,0,False,0,0,6,2247,1647,10,0.8604651,0.6740398150010054,478
3747183006,107803494,20,4,6,0,592,37173,0,49,12,323,25,0,12,0.2057142857142857,0,9946,6,544,Ori,3500,True,1,34533,31733,6,94,6,0,207,12,2,2,1,0,13,0,0,False,0,0,5,3010,2637,5,0.9142857,0.8688920168912125,463
3744407716,107803494,11,2,9,0,535,13075,0,49,7,205,19,0,6,0.22411953041622198,0,8178,2,521,Ori,1874,True,1,16709,16272,6,64,2,0,136,7,1,1,0,0,17,0,0,False,0,0,4,3378,2736,8,0.47368422,0.8240498692941887,452
3744321987,107803494,11,5,10,0,498,18343,0,43,10,214,22,0,8,0.2592912705272256,0,4049,3,571,Ori,2314,False,1,19206,22021,3,59,3,0,157,10,1,0,1,0,3,0,0,False,0,0,7,2114,2036,8,0.5675676,0.6696159260004022,444
3744215830,107803494,10,2,3,0,584,27422,80,17,6,356,25,0,16,0.14178810555336746,0,667,1,732,Ori,2539,True,0,24712,30975,5,178,1,0,164,6,0,0,1,0,14,0,0,False,0,0,10,2385,1935,2,0.6956522,0.5789262014880354,468
3743753906,107803494,12,4,16,0,575,27613,0,49,6,408,25,0,8,0.10622602537621717,0,8352,3,545,Ori,3389,False,1,32477,30783,3,95,3,0,297,6,2,2,0,0,20,0,0,False,0,0,10,2663,2016,10,0.6666667,0.6842951940478584,424
3727008936,107803494,7,5,28,0,601,20165,0,11,10,406,24,0,9,0.23183925811437403,0,3104,4,596,Ori,2588,True,0,25923,25707,2,113,4,0,292,9,0,0,0,0,11,0,0,False,0,0,8,2593,2818,26,0.68,0.9867283329981902,389
3726853742,107803494,16,5,21,0,641,50196,0,46,13,576,25,0,13,0.22681011922070368,0,2588,3,694,Ori,3439,True,0,36739,39777,4,184,3,0,382,13,1,1,0,0,48,0,0,False,0,0,10,2357,1966,12,0.61702126,0.6991755479589785,401
3726731416,107803494,21,6,10,1,668,51275,0,11,5,507,25,0,9,0.09683666881859264,0,4606,2,645,Ori,3098,False,1,34491,33303,3,138,2,1,360,5,0,0,0,0,11,0,0,False,0,0,10,2589,2098,10,0.74285716,0.6149205710838528,406
3699928943,107803494,3,5,15,0,527,39380,0,34,3,259,19,0,8,0.08968609865470853,0,0,0,472,Ori,2007,True,0,17628,15788,1,80,0,0,189,3,0,0,0,0,4,0,0,False,0,0,1,3277,2655,13,0.6,0.7892620148803539,349
3699841826,107803494,3,3,10,0,474,7302,260,11,1,233,16,0,8,0.03529411764705882,0,2789,1,444,Ori,1700,True,0,13430,12580,1,67,1,0,154,1,1,0,0,0,2,0,0,False,0,0,8,2644,2377,10,0.6666667,0.7788055499698371,447
3698238849,107803494,18,6,26,0,679,36827,0,11,17,253,22,0,9,0.5209397344228804,0,3624,1,643,Ori,1958,False,1,22158,20983,5,110,1,0,146,17,0,0,1,0,15,0,0,False,0,0,6,2681,2830,25,1,0.8015282525638447,433
3698163097,107803494,2,5,9,0,419,11518,0,13,2,161,14,0,6,0.07444168734491315,0,606,0,368,Ori,1612,False,0,11257,9886,0,15,0,0,152,2,0,0,0,0,0,0,0,False,0,0,9,2920,2298,7,0.5714286,0.6879147395938066,437
3698091718,107803494,13,0,12,0,556,20023,0,43,13,245,22,0,9,0.3634669151910531,0,3779,1,614,Ori,2146,False,1,19886,21960,26,51,1,0,192,13,1,1,1,0,9,0,0,False,0,0,6,2930,2548,11,0.83870965,0.7796098934244923,457
3696802285,107803494,15,2,7,0,602,28468,0,43,12,290,25,0,17,0.2712886209495102,0,7329,5,638,Ori,2654,False,1,26628,28220,9,44,5,1,219,12,1,2,0,0,0,0,0,False,0,0,6,3126,2539,5,0.9310345,0.7375829479187613,469
3696618477,107803494,33,7,11,0,673,152614,0,22,14,995,25,0,19,0.15283842794759825,0,131,0,649,Ori,5496,False,0,61646,59448,5,63,0,0,922,14,3,3,0,0,0,0,0,False,0,0,9,1738,2036,6,0.8867925,0.6249748642670421,431
3696537358,107803494,6,3,3,0,621,17436,0,11,7,203,17,0,5,0.30346820809248554,0,3289,0,576,Ori,1384,False,1,14324,13286,3,68,0,0,129,7,0,0,0,0,5,0,0,False,0,0,8,2128,1800,2,0.65,0.6867082244118239,453
3695226002,107803494,12,1,44,0,731,18719,270,11,8,457,25,0,11,0.19093078758949883,0,8853,3,655,Ori,2514,True,1,30628,27444,10,71,3,0,380,8,2,1,2,0,3,0,0,False,0,0,7,2560,2656,37,0.71428573,0.7685501709229842,417
3695087532,107803494,12,3,3,0,497,50837,0,22,5,380,25,0,9,0.09897723523589574,0,0,0,585,Ori,3031,True,0,25106,29552,4,75,0,0,281,5,2,0,0,2,2,0,0,False,0,0,9,2816,2444,3,0.7083333,0.7235069374622964,442
3695009268,107803494,4,1,13,0,622,19837,0,43,11,178,19,0,6,0.40993788819875776,0,6416,4,592,Ori,1610,False,1,16690,15885,7,25,4,0,155,11,0,0,1,0,3,0,0,False,0,0,4,2476,2196,10,0.625,0.7343655741001408,437
3694672680,107803494,9,3,11,0,543,52745,160,34,4,442,24,0,10,0.08290155440414507,0,0,0,528,Ori,2895,True,0,26199,25476,3,157,0,0,293,4,0,0,0,0,19,0,0,False,1,0,3,2805,2161,8,0.8125,0.709833098733159,316
3674169059,107803494,13,10,14,0,496,34534,0,52,7,343,25,0,10,0.14467791939373062,0,2492,1,577,Ori,2903,False,0,23998,27917,1,88,1,0,259,6,0,0,1,0,0,0,0,False,0,0,10,1779,1986,12,0.8,0.6410617333601448,405
3674106773,107803494,8,8,29,0,517,21919,0,11,8,260,19,0,1,0.24780588538977802,0,1464,1,501,Ori,1937,True,0,16690,16173,1,103,1,0,153,7,1,0,0,0,9,0,0,False,0,0,10,2082,2526,27,0.84210527,0.8314900462497486,378
3672651683,107803494,4,3,10,0,580,27760,0,34,11,149,16,0,5,0.4874446085672082,0,268,1,528,Ori,1354,True,1,13088,11915,3,46,1,0,106,11,0,0,0,1,0,0,0,False,0,0,4,2855,2218,8,0.8333333,0.7359742610094511,355
3672588819,107803494,9,1,12,0,456,17782,160,13,7,131,16,0,14,0.2556299452221546,0,2366,0,455,Ori,1643,False,1,12486,12459,8,24,0,0,114,7,0,1,0,0,0,0,0,False,0,0,4,2590,2247,11,0.7619048,0.6583551176352302,426
3671216561,107803494,9,6,13,0,598,24343,0,11,16,235,23,0,9,0.47197640117994105,0,3680,4,658,Ori,2034,True,1,20272,22306,3,97,4,0,140,16,0,0,0,0,6,0,0,False,0,0,11,2026,2071,9,0.64102566,0.6468932234063945,368
3671145779,107803494,11,3,8,1,514,14051,80,39,8,125,18,0,10,0.3172504957038995,0,2396,2,583,Ori,1513,False,1,12961,14701,4,26,2,0,104,8,0,0,0,0,3,0,0,False,0,0,5,2371,2442,6,0.6333333,0.7035994369595817,402
3652566829,107803494,9,2,11,0,685,37796,0,94,9,498,25,0,9,0.19480519480519481,0,1561,4,638,Ori,2772,True,1,31647,29475,6,176,4,0,312,9,3,2,1,0,25,0,0,False,0,0,7,2735,2133,8,0.64285713,0.6330182988135934,413
3652462277,107803494,18,3,19,0,599,42683,198,34,9,353,25,0,12,0.2254697286012526,0,70,1,710,Ori,2395,True,1,23910,28340,6,179,1,0,188,9,1,0,1,0,0,0,0,False,0,0,4,3068,2205,17,0.8125,0.6933440579127287,328
3652365180,107803494,9,7,5,0,519,14925,0,11,1,317,20,0,13,0.029282576866764276,0,722,0,531,Ori,2049,True,0,17723,18133,1,148,0,0,164,1,0,0,0,0,0,0,0,False,0,0,9,1796,1856,2,0.5,0.6336215564045847,386
3651953614,107803494,12,4,6,0,555,21081,0,13,5,371,25,0,19,0.09740259740259741,1,623,0,577,Ori,3080,True,1,28490,29619,3,53,0,0,302,5,2,1,0,0,9,0,1,False,1,1,7,1699,1794,5,0.5483871,0.5437361753468731,420
3651861333,107803494,6,2,4,0,716,41284,325,11,20,305,25,0,12,0.5578800557880056,0,5221,2,767,Ori,2151,False,1,25668,27496,8,109,2,0,184,20,2,0,0,0,6,0,0,False,0,0,10,2832,2514,3,0.65,0.7999195656545345,437
3651753968,107803494,2,5,2,0,473,44160,0,22,9,250,22,0,12,0.22939677145284623,0,343,0,563,Ori,2354,False,0,18557,22088,1,73,0,0,174,9,4,0,0,0,0,0,0,False,0,0,6,2584,2505,2,0.78571427,0.8306857027950935,411
3650207780,107803494,13,2,6,0,805,32029,0,46,12,475,25,0,18,0.2922077922077922,0,4999,0,798,Ori,2464,True,1,33058,32771,8,162,0,0,294,12,2,5,2,0,50,0,0,False,0,0,3,2555,2306,5,0.89285713,0.8391313090689725,451
3650115872,107803494,3,3,10,0,447,17708,16,43,6,171,17,0,8,0.19801980198019803,0,1976,0,435,Ori,1818,True,0,13544,13180,2,15,0,0,154,6,0,1,1,2,0,0,0,False,0,0,5,3039,2636,9,0.5625,0.7944902473356124,429
3649992380,107803494,13,2,10,0,793,51947,0,94,13,497,25,0,10,0.28487947406866326,0,8168,5,809,Ori,2738,True,1,36187,36917,8,161,5,0,321,13,2,0,1,1,27,0,0,False,0,0,6,2931,2371,8,0.9285714,0.7832294389704404,379
3648349476,107803494,12,2,10,0,609,20053,0,11,12,215,21,0,8,0.39647577092511016,0,5282,4,658,Ori,1816,False,1,18432,19915,8,79,4,1,132,12,1,1,0,0,10,0,0,False,0,0,7,2416,2563,8,0.82758623,0.8727126483008244,408
3648260378,107803494,9,2,32,0,748,27594,0,11,14,368,25,0,15,0.4036520903411821,0,9746,4,840,Ori,2081,True,1,25943,29134,7,134,4,0,233,14,0,0,0,0,10,0,0,False,0,0,6,2546,2237,29,0.6571429,0.7641262819223809,390
3646300726,107803494,25,4,18,1,605,46563,0,39,12,276,25,0,18,0.2869669190912714,0,4324,4,744,Ori,2509,False,1,25299,31111,7,57,4,0,221,12,1,0,0,0,8,0,0,False,0,0,10,2744,2934,16,0.82222223,0.7790066358335009,369
3646236367,107803494,9,2,18,0,566,27627,240,34,11,129,16,0,5,0.541871921182266,0,17,0,599,Ori,1218,True,1,11489,12159,6,36,0,0,108,11,0,0,0,0,0,0,0,False,0,0,1,3267,2640,14,0.6451613,0.858234466117032,361
3646119281,107803494,11,1,30,0,499,11565,0,76,6,125,16,0,5,0.28708133971291866,0,2963,0,554,Ori,1254,False,1,10429,11578,8,18,0,0,130,6,0,0,0,0,0,0,0,False,0,0,4,3208,2511,25,0.68,0.8184194651116027,456
3644561694,107803494,11,2,22,0,632,19600,0,11,8,303,22,0,5,0.23856858846918486,0,2829,1,652,Ori,2012,True,1,21193,21863,6,108,1,0,206,8,0,1,0,0,0,0,0,False,0,0,4,3180,2539,21,0.61290324,0.7492459280112608,417
3644438898,107803494,15,7,9,0,645,29300,0,11,9,406,25,0,9,0.21394611727416799,0,3157,1,671,Ori,2524,True,1,27133,28226,3,140,1,0,262,9,0,0,0,0,14,0,0,False,0,0,12,2171,2321,5,0.7741935,0.7259199678262618,425
3644343683,107803494,10,7,22,0,529,15358,0,74,12,174,19,0,3,0.4088586030664395,1,3131,2,531,Ori,1761,True,0,15526,15584,2,33,2,0,157,11,0,1,0,0,4,0,1,False,0,0,5,2334,2231,8,0.64705884,0.7588980494671225,505
