matchid,accountid,assists,deaths,denies,firstblood,gpm,herodamage,heroheal,heroid,kills,last_hits,level,obsplaced,rune_pickups,kpm,senplaced,towerdamage,killbytower,xpm,name,duration,radiwin,win,totalgold,totalxp,kda,neukill,towerkill,courkill,lanekill,herokill,obskill,senkill,roshankill,necrokill,ancikill,obsuse,senuse,roam,obspurch,senpurch,tppurch,tenxp,tengold,tendn,tefipar,laneff,apm
3862104329,72312627,18,2,18,1,657,43314,0,12,17,314,25,0,8,0.4163265306122449,0,11114,2,721,MATUMBAMAN,2450,False,1,26827,29440,11,103,2,0,215,18,1,0,1,0,31,0,0,False,0,0,8,2714,3273,16,0.71428573,1.0251357329579731,194
3860626926,72312627,15,3,11,0,456,22166,0,47,9,152,19,0,3,0.2815432742440042,0,2998,0,520,MATUMBAMAN,1918,False,1,14576,16622,6,41,0,0,106,9,0,0,0,0,9,0,0,False,0,0,10,2563,1770,8,0.75,0.6963603458676855,198
3860516530,72312627,9,2,12,0,512,12625,0,43,8,146,16,0,7,0.31007751937984496,0,3107,1,490,MATUMBAMAN,1548,True,1,13209,12642,5,28,1,0,125,8,0,0,1,0,3,0,0,False,0,0,9,2835,2239,7,0.47058824,0.7405992358737181,218
3858902133,72312627,16,0,21,0,541,17974,0,43,8,158,20,0,9,0.2990654205607477,0,4614,2,633,MATUMBAMAN,1605,True,1,14471,16932,24,26,2,0,145,8,0,0,1,0,3,0,0,False,0,0,4,2874,3020,19,0.5217391,0.9054896440780213,233
3858746706,72312627,11,6,5,0,652,34061,0,25,16,356,25,1,15,0.32786885245901637,0,3649,3,672,MATUMBAMAN,2928,False,1,31817,32793,3,86,3,0,253,16,0,0,0,0,13,1,0,False,0,0,15,2767,2533,3,0.64285713,0.8274683289764729,216
3858598169,72312627,3,5,14,0,511,15322,0,80,6,206,22,0,18,0.17029328287606432,0,2646,1,615,MATUMBAMAN,2114,False,0,18004,21668,1,35,1,0,168,6,0,1,0,3,4,0,0,False,0,0,6,2463,2209,5,0.4090909,0.5714860245324753,203
3856657225,72312627,13,6,5,0,532,12358,560,25,4,212,20,0,10,0.13574660633484165,0,3374,1,574,MATUMBAMAN,1768,True,1,15676,16913,2,103,1,0,111,4,0,0,0,0,11,0,0,False,0,0,7,2376,2212,4,0.45945945,0.7265232254172531,208
3856540185,72312627,9,5,10,0,445,12097,0,93,3,229,20,0,5,0.08763388510223953,4,575,1,510,MATUMBAMAN,2054,False,0,15233,17459,2,62,1,0,169,3,4,0,0,0,15,0,4,False,0,4,8,2364,2700,9,0.6315789,0.7960989342449226,235
3856441285,72312627,13,2,14,0,542,10643,0,80,7,202,20,0,15,0.213089802130898,0,8617,3,545,MATUMBAMAN,1971,True,1,17804,17903,6,92,3,0,113,7,0,0,0,0,29,0,0,False,0,0,4,3104,2460,12,0.6666667,0.7442187814196662,205
3855322538,72312627,15,3,15,0,589,28562,3597,54,10,273,22,0,11,0.2358490566037736,0,9381,5,502,MATUMBAMAN,2544,False,1,24973,21284,6,69,5,0,205,10,0,0,0,0,30,0,0,False,0,0,7,2084,2776,8,0.82758623,0.7701588578322944,200
3855211981,72312627,18,6,10,0,570,29438,0,47,16,246,25,0,4,0.3654358583936049,0,3991,3,644,MATUMBAMAN,2627,True,1,24956,28196,4,64,3,0,171,16,0,0,1,1,16,0,0,False,0,0,13,2481,1762,4,0.8292683,0.4610898853810577,201
3818397105,72312627,7,4,7,0,398,19804,0,92,3,219,22,0,1,0.0696594427244582,0,5284,3,484,MATUMBAMAN,2584,False,0,17140,20844,2,64,3,0,149,3,1,1,0,0,47,0,0,False,0,0,3,2913,1933,7,0.625,0.6684094108184194,195
3816957355,72312627,4,7,9,0,293,4453,400,15,2,77,13,0,6,0.07062978222483814,0,506,0,300,MATUMBAMAN,1699,True,0,8296,8495,0,5,0,0,80,2,0,0,0,0,0,0,0,False,0,0,7,1212,1650,2,0.75,0.5316710235270461,180
3816899525,72312627,5,3,9,0,500,23270,0,80,6,172,17,0,12,0.20809248554913296,0,1978,1,457,MATUMBAMAN,1730,False,0,14416,13176,2,32,1,0,146,6,0,0,0,0,3,0,0,False,0,0,9,2687,2342,8,0.73333335,0.6764528453649709,203
3816848333,72312627,10,1,8,0,507,20787,325,47,4,142,18,0,2,0.15065913370998119,0,5271,2,540,MATUMBAMAN,1593,True,1,13460,14337,7,8,2,0,131,4,0,0,0,0,0,0,0,False,0,0,6,3004,2406,4,0.5833333,0.6824854212748844,217
3815378585,72312627,12,5,18,0,565,14127,0,80,4,218,17,1,7,0.128686327077748,0,9147,5,409,MATUMBAMAN,1865,True,1,17562,12713,2,35,5,0,190,4,0,0,0,0,0,1,0,False,0,0,10,2911,2714,18,0.5925926,0.9704403780414237,196
3815318822,72312627,18,6,3,0,518,33676,0,40,3,220,23,0,8,0.06026113157013726,0,2888,2,475,MATUMBAMAN,2987,True,1,25787,23647,3,110,2,0,100,3,1,0,1,0,37,0,0,False,0,0,15,2172,1877,2,0.7,0.5958174140357932,194
3813872197,72312627,19,6,7,0,569,31774,0,35,11,262,23,0,3,0.2588235294117647,1,6061,4,528,MATUMBAMAN,2550,True,1,24182,22440,4,100,4,0,152,11,2,1,0,0,26,0,1,False,0,0,12,2537,2154,5,0.8108108,0.7044037804142369,180
3813829086,72312627,9,1,9,0,522,10236,0,80,5,135,15,0,6,0.2042205582028591,0,6733,4,421,MATUMBAMAN,1469,True,1,12780,10307,7,22,4,0,108,5,0,0,1,1,3,0,0,False,0,0,4,2550,2798,8,0.68421054,0.7017896641866077,215
3811272637,72312627,8,1,13,0,527,14745,0,47,8,103,15,0,4,0.37676609105180536,0,1975,0,490,MATUMBAMAN,1274,True,1,11189,10404,8,14,0,0,99,8,0,0,0,0,3,0,0,False,0,0,5,2859,2543,11,0.61538464,0.8638648702996179,190
3811138840,72312627,6,8,18,0,393,28492,0,47,9,177,20,0,3,0.21888933927847587,0,809,0,425,MATUMBAMAN,2467,True,0,16158,17474,1,12,0,0,170,9,0,0,0,0,3,0,0,False,0,0,11,3031,2818,10,0.5,0.831087874522421,169
3811024255,72312627,2,5,10,0,378,7604,0,80,1,150,14,0,12,0.03416856492027335,0,3060,0,339,MATUMBAMAN,1756,False,0,11062,9921,0,60,0,1,97,1,0,0,0,0,6,0,0,False,0,0,9,2087,2175,7,0.2,0.5946108988538106,190
3810913865,72312627,11,10,12,0,424,20476,0,40,4,108,13,0,2,0.12979989183342347,1,827,2,268,MATUMBAMAN,1849,False,0,13066,8258,1,15,2,0,99,4,0,1,0,0,10,0,1,False,0,0,8,2758,2423,10,0.75,0.6519203699979892,191
3810690114,72312627,14,1,8,0,590,27045,0,80,3,330,22,0,33,0.062219149671621156,0,12863,4,426,MATUMBAMAN,2893,False,0,28447,20540,8,113,4,1,213,3,0,0,1,0,0,0,0,False,0,0,19,2920,2649,8,0.5,0.8757289362557812,191
3808894481,72312627,7,1,15,0,620,5815,0,80,3,136,14,0,8,0.1486374896779521,0,9411,4,493,MATUMBAMAN,1211,True,1,12513,9950,5,14,4,0,127,3,1,0,1,0,0,0,0,False,0,0,7,3291,2636,15,0.39130434,0.7806153227428112,222
3808730315,72312627,15,1,9,0,606,9731,0,80,4,185,18,0,4,0.15065913370998119,0,12471,7,570,MATUMBAMAN,1593,True,1,16089,15133,9,13,7,0,152,4,0,0,0,0,6,0,0,False,0,0,10,3042,3044,9,0.6785714,0.8873919163482807,202
3807259050,72312627,11,9,9,0,419,10917,0,41,4,230,20,0,3,0.09669621273166801,0,1117,2,432,MATUMBAMAN,2482,True,0,17332,17870,1,73,2,0,157,4,0,0,0,0,20,0,0,False,0,0,9,2216,2178,2,0.8333333,0.6766539312286346,186
3806929208,72312627,11,3,5,0,387,13512,0,96,6,84,16,0,7,0.21139166177334118,0,980,0,420,MATUMBAMAN,1703,True,1,10984,11921,4,21,0,0,64,6,1,0,0,1,0,0,0,False,0,0,5,1833,1759,5,0.6666667,0.5789262014880354,185
3805613071,72312627,7,6,23,1,397,17181,0,47,6,99,16,0,3,0.2180496668685645,0,1714,0,442,MATUMBAMAN,1651,True,0,10924,12162,1,8,0,0,113,6,0,0,0,0,3,0,0,False,0,0,7,2951,2159,7,0.65,0.6034586768550171,181
3805293296,72312627,15,6,18,0,398,15746,0,47,1,148,16,0,2,0.029747149231531975,0,1443,1,359,MATUMBAMAN,2017,False,1,13379,12068,2,17,1,0,140,1,1,1,1,0,1,0,0,False,0,0,9,2474,1854,11,0.47058824,0.5302634224813996,176
3798272648,72312627,7,8,29,0,433,37329,2141,40,6,201,18,0,5,0.1583809942806863,0,1678,1,379,MATUMBAMAN,2273,True,0,16403,14357,1,29,1,0,189,6,1,0,0,0,2,0,0,False,0,0,5,2908,2694,27,0.65,0.9270058314900462,189
3798116566,72312627,10,10,18,0,495,40930,0,40,3,329,25,1,7,0.053428317008014245,0,806,0,484,MATUMBAMAN,3369,False,0,27794,27176,1,53,0,0,280,3,1,2,0,0,23,1,0,False,0,0,13,2790,2437,13,0.5652174,0.6569475165895837,187
3796359654,72312627,4,7,6,0,340,16632,125,72,3,113,14,0,2,0.1092896174863388,0,251,0,335,MATUMBAMAN,1647,False,0,9333,9195,0,16,0,0,100,3,0,0,0,0,0,0,0,False,0,0,7,1233,1507,2,0.75,0.4960788256585562,207
3796268587,72312627,2,4,16,0,395,6670,844,54,0,168,16,0,0,0,0,504,0,425,MATUMBAMAN,1645,True,0,10829,11652,0,5,0,0,174,0,0,0,0,0,2,0,0,False,0,0,10,2086,2319,10,0.2857143,0.6647898652724713,218
3794599724,72312627,13,8,6,0,493,29680,1714,54,5,241,25,0,12,0.09693053311793215,0,1274,2,526,MATUMBAMAN,3095,True,1,25430,27132,2,48,2,0,187,5,0,0,2,0,29,0,0,False,0,0,11,1183,1383,3,0.5294118,0.5356927408003217,158
3794537388,72312627,7,0,11,0,525,10120,0,72,6,95,13,0,7,0.3451581975071908,0,2977,2,452,MATUMBAMAN,1043,False,1,9126,7857,13,18,2,0,81,6,0,0,0,0,2,0,0,False,0,0,5,2112,2329,9,0.8666667,0.8421475970239293,229
3794444729,72312627,2,3,7,1,466,16428,0,72,7,149,15,0,6,0.27415143603133163,0,459,0,403,MATUMBAMAN,1532,True,0,11898,10289,2,48,0,0,98,7,0,0,0,0,13,0,0,False,0,0,7,2028,2448,6,1,0.733159058918158,208
3793135633,72312627,10,4,13,0,532,15235,0,47,8,168,18,1,4,0.2662229617304493,0,5579,2,486,MATUMBAMAN,1803,True,1,15986,14604,3,12,2,0,147,8,0,0,1,0,1,1,0,False,0,0,8,2951,2686,8,0.6666667,0.8363161069776794,204
3793030149,72312627,27,7,17,1,551,45987,260,40,8,219,24,1,4,0.18250950570342203,0,3584,2,560,MATUMBAMAN,2630,True,1,24152,24546,4,38,2,0,191,8,0,0,1,0,7,1,0,False,1,0,11,3252,2988,16,0.81395346,0.9555600241303036,191
3774178327,72312627,10,8,14,0,380,20311,0,40,0,150,15,0,1,0,0,1210,1,318,MATUMBAMAN,2142,False,0,13566,11352,1,21,1,0,141,0,0,0,0,0,2,0,0,False,0,0,6,2308,1852,9,0.6923077,0.5332797104363564,199
3774083100,72312627,10,5,9,0,534,21037,0,40,6,120,14,0,2,0.24965325936199723,0,4672,0,410,MATUMBAMAN,1442,True,1,12833,9853,2,15,0,0,111,6,2,0,0,0,3,0,0,False,0,0,8,2855,2533,9,0.6666667,0.8202292378845767,219
3773950827,72312627,7,8,11,0,417,11739,0,77,3,225,18,0,4,0.0794351279788173,0,374,0,393,MATUMBAMAN,2266,True,0,15748,14842,1,76,0,0,156,3,1,0,0,0,17,0,0,False,0,0,8,1791,2055,8,0.625,0.5654534486225619,200
3772435351,72312627,15,4,15,0,572,29618,400,40,5,253,23,0,9,0.120870265914585,0,2609,2,554,MATUMBAMAN,2482,True,1,23661,22917,4,51,2,0,178,4,0,0,0,2,6,0,0,False,0,0,11,2446,1901,5,0.6666667,0.5582143575306656,217
3772339381,72312627,0,3,13,0,460,5658,0,80,0,179,14,0,16,0,0,931,1,280,MATUMBAMAN,1947,True,0,14927,9086,0,42,1,0,146,0,0,0,0,0,0,0,0,False,0,0,10,2119,1926,10,0,0.5389101146189423,217
3772237673,72312627,15,2,16,0,503,31869,0,40,6,226,22,0,1,0.16869728209934395,0,2216,3,577,MATUMBAMAN,2134,True,1,17890,20521,7,30,3,0,204,6,0,0,0,0,9,0,0,False,0,0,12,2562,2022,12,0.875,0.7806153227428112,227
3768860674,72312627,18,6,12,0,416,18185,0,49,2,209,22,0,8,0.04489337822671156,0,1987,1,469,MATUMBAMAN,2673,True,1,18532,20893,2,43,1,0,161,2,2,0,0,1,16,0,0,False,0,1,10,2972,2525,11,0.71428573,0.728534084053891,199
3768183941,72312627,6,0,4,0,602,15610,0,72,14,117,15,1,1,0.6451612903225807,0,5521,1,507,MATUMBAMAN,1302,True,1,13063,11001,20,0,1,0,117,14,0,0,1,0,0,1,0,False,0,0,4,2833,2156,3,0.71428573,0.7908707017896642,225
3766915400,72312627,13,7,25,0,475,35789,0,40,2,254,23,0,1,0.04321209938782859,0,2319,1,500,MATUMBAMAN,2777,True,0,21984,23141,1,40,1,0,212,2,3,1,0,0,12,0,0,False,0,0,8,2948,1880,24,0.5555556,0.6424693344057912,195
3765370823,72312627,10,7,13,0,533,37277,0,15,9,394,25,0,19,0.1440384102427314,0,4052,1,515,MATUMBAMAN,3749,True,0,33303,32178,2,68,1,0,320,9,0,0,0,0,23,0,0,False,0,0,11,2609,2222,6,0.3877551,0.6885179971847979,193
3763492629,72312627,18,3,9,0,527,19779,0,72,7,206,20,1,5,0.22222222222222224,0,3324,0,574,MATUMBAMAN,1890,True,1,16600,18081,6,87,0,0,121,7,0,0,1,0,17,1,0,False,1,0,9,2476,2065,9,0.7058824,0.6629800924994973,203
3752273869,72312627,13,7,19,1,445,35831,88,45,9,252,25,0,7,0.1722488038277512,0,3794,1,516,MATUMBAMAN,3135,True,1,23251,26961,2,102,1,0,162,9,3,1,0,0,6,0,0,False,0,0,8,2966,2569,16,0.7096774,0.7058113814598834,165
3752174849,72312627,1,9,10,0,294,10206,0,47,3,102,12,0,2,0.10350776308223117,0,144,0,255,MATUMBAMAN,1739,False,0,8521,7390,0,28,0,0,67,3,0,1,0,0,0,0,0,False,0,0,7,1609,1679,7,0.5,0.5843555198069575,164
3752068728,72312627,14,3,9,0,569,32379,0,40,5,226,23,0,2,0.13799448022079117,0,3029,0,623,MATUMBAMAN,2174,False,1,20616,22573,4,38,0,1,185,5,0,1,0,0,7,0,0,False,0,0,11,2317,2135,9,0.6333333,0.7377840337824251,200
3750946886,72312627,10,9,5,0,428,29408,0,70,7,226,25,1,19,0.11986301369863013,0,63,0,477,MATUMBAMAN,3504,False,0,24995,27856,1,100,0,0,124,7,2,1,2,0,45,1,0,False,0,0,8,1957,1732,3,0.6296296,0.6199477176754474,201
3750844055,72312627,10,4,21,0,496,14297,0,47,7,205,20,0,1,0.2021174205967276,0,2242,1,512,MATUMBAMAN,2078,True,1,17178,17732,3,71,1,0,144,7,1,0,0,0,32,0,0,False,0,0,7,2399,1650,10,0.68,0.5926000402171727,213
3750736836,72312627,2,4,6,0,509,9518,0,61,6,198,19,0,9,0.18376722817764166,0,2773,4,473,MATUMBAMAN,1959,False,0,16618,15443,1,71,4,0,123,6,0,0,1,0,46,0,0,False,0,0,5,3740,3375,6,0.5714286,1.137140559018701,202
3749130082,72312627,6,1,9,0,642,13375,0,61,10,214,19,0,0,0.36900369003690037,0,6300,5,600,MATUMBAMAN,1626,True,1,17398,16260,8,96,5,0,103,10,1,0,0,0,41,0,0,False,0,0,2,3626,3384,9,0.5555556,1.1719284134325356,223
3749024236,72312627,6,6,17,0,446,12529,0,15,4,247,24,0,9,0.0898876404494382,0,1100,2,573,MATUMBAMAN,2670,False,0,19847,25498,1,59,2,0,194,4,0,0,1,0,7,0,0,False,0,0,7,2163,1775,6,0.4347826,0.6088879951739393,206
3748928380,72312627,13,0,16,0,601,23941,330,15,10,169,21,0,9,0.36014405762304924,0,4135,1,689,MATUMBAMAN,1666,False,1,16687,19131,23,32,1,0,143,10,0,0,0,0,5,0,0,False,0,0,4,3482,2555,16,0.7419355,0.7703599436959582,222
3747126700,72312627,10,2,21,1,538,20840,0,47,10,148,17,0,3,0.3454231433506045,0,3233,1,457,MATUMBAMAN,1737,True,1,15575,13230,6,29,1,0,132,10,0,0,0,0,11,0,0,False,0,0,6,3414,2691,11,0.8333333,0.8530062336617735,209
3747006714,72312627,19,5,3,0,472,22694,0,77,9,194,23,0,3,0.2106905969566914,0,7427,6,530,MATUMBAMAN,2563,False,1,20162,22639,4,86,6,0,97,9,1,0,2,1,30,0,0,False,0,0,9,1518,1838,3,0.7368421,0.5779207721697165,179
